ID,ORG_NM,CNT_STATE,LATEST_STAGE_NM,PRE_PROCESSING_HEALTH,DART_GEN_HEALTH,DART_REVIEW_HEALTH,SPS_LOAD_HEALTH
99777525,Koinonia Foster Homes,NV,STOPPED,Green,Green,Red,Green
99777523,Personal Recovery Network,GA,STOPPED,Green,Green,Red,Green
99775025,Teamup Therapy,GA,STOPPED,Red,Green,Red,Green
99775026,Physiotherapy Associates,GA,STOPPED,Yellow,Green,Red,Green
99769223,Alpha Care Medical Group,CA,STOPPED,Green,Yellow,Red,Green
99766663,Alpha Care Medical Group,CA,STOPPED,Green,Yellow,Red,Green
99763837,University Surgeons of Orange,CA,STOPPED,Red,Yellow,Red,Green
99759566,Koinonia Foster Homes,NV,STOPPED,Green,Green,Red,Green
99753965,Physiotherapy Associates,GA,STOPPED,Green,Yellow,Red,Green
99753964,North Range Behavioral Health,CO,STOPPED,Red,Yellow,Red,Green
99747255,CHS Physiaicns Eff Date for tara,NY,STOPPED,Green,Yellow,Red,Green
99747258,Parkview Ancillary Services,CO,STOPPED,Yellow,Yellow,Red,Green
99743737,Fordsville Nursing & Rehabilitation Center,IN,STOPPED,Yellow,Yellow,Red,Green
99739751,Hospitalist Physicians of New Hampshire PC,NH,STOPPED,Yellow,Red,Red,Green
99734790,Essen Medical Associates PC,NY,STOPPED,Green,Red,Green,Green
99734791,Coalition of Athens Area Physicians (Caap),GA,STOPPED,Red,Yellow,Red,Green
99732306,Westchester Medical Ctr Advanced Physician Svcs,NY,STOPPED,Red,Yellow,Red,Green
99732312,Koinonia Foster Homes,NV,STOPPED,Green,Green,Red,Green
99724923,Promisecare Medical Group Hemet Community Medical Group,CA,STOPPED,Yellow,Yellow,Red,Green
99721263,Simpson Speech And Language Therapy Services,CA,STOPPED,Green,Yellow,Red,Green
99721262,Veterans Memorial Hospital City of Waukon Ia,IA,STOPPED,Red,Yellow,Red,Green
99711669,Aurora Health Center,WI,STOPPED,Red,Red,Green,Green
99711674,Manifest Wellness,WI,STOPPED,Green,Green,Red,Green
99711675,Brooklyn Cardiology PC,NY,STOPPED,Red,Green,Red,Green
99705115,Aurora Health Center,WI,STOPPED,Green,Green,Red,Green
99705117,7_NSLIJ_Northwell_JT Mather Readd NPI,NY,STOPPED,Green,Green,Red,Green
99705122,North East Medical Services Taraval (Fqhc),CA,STOPPED,Red,Yellow,Red,Green
99705123,Mainehealth,ME,STOPPED,Red,Green,Red,Green
99705126,Veterans Memorial Hospital City of Waukon Ia,IA,STOPPED,Red,Green,Red,Green
99705130,Veterans Memorial Hospital City of Waukon Ia,IA,STOPPED,Red,Green,Red,Green
99702719,Cooperative Healthcare Services,GA,STOPPED,Green,Green,Red,Green
99702721,Orange County Speech Services,CA,STOPPED,Red,Red,Red,Green
99699893,Preferred Ipa of Ca,CA,STOPPED,Green,Green,Red,Green
99697502,Memorial Health Net Providers,TX,STOPPED,Red,Green,Red,Green
99697509,Veterans Memorial Hospital City of Waukon Ia,IA,STOPPED,Red,Green,Red,Green
99697508,Ochsner Lsu Physician Group,LA,STOPPED,Red,Green,Red,Green
99692558,University Surgeons of Orange,CA,STOPPED,Green,Green,Red,Green
99690648,Heritage Health Care Medical Group,CA,STOPPED,Red,Green,Red,Green
99690647,Veterans Memorial Hospital City of Waukon Ia,IA,STOPPED,Red,Green,Red,Green
99686469,"Washington University, Dept of Emergency Medicine",MO,STOPPED,Red,Red,Red,Green
99681831,Geenas missing 3,NY,STOPPED,Red,Green,Red,Green
99681833,John T Mather Memorial Hospital,NY,STOPPED,Red,Green,Red,Green
99677231,Imaging Associates of Indiana PC,IN,STOPPED,Green,Green,Red,Green
99677233,West Virginia University Medical Corporation,VA,STOPPED,Red,Green,Yellow,Green
99664812,Parkview Wabash Rural Health Clinic Cass Street,IN,STOPPED,Yellow,Green,Red,Green
99600168,Phoenix Cardiovascular Institute,GA,STOPPED,Green,Yellow,Red,Green
99600166,Intergrated Health Partners,CA,STOPPED,Red,Green,Red,Green
99593549,Optum Health Plan of California,CA,STOPPED,Yellow,Green,Red,Green
99588961,Scripps Clinic,CA,STOPPED,Red,Green,Red,Green
99580223,Total Care Behavioral Services,GA,STOPPED,Green,Green,Red,Green
99549478,Hona Medical Group,WA,STOPPED,Green,Green,Green,Green
99549479,Shopko 4300,WI,STOPPED,Green,Green,Red,Green
99541664,914 Hudson Medical PC,NY,STOPPED,Red,Green,Red,Green
99541665,Radiology Physicians,OH,STOPPED,Yellow,Green,Red,Green
99539499,Koinonia Foster Homes,NV,STOPPED,Green,Green,Red,Green
99537335,York Hospital,NH,STOPPED,Green,Green,Red,Green
99535169,James Cole Physiatry,MO,STOPPED,Green,Green,Red,Green
99530827,Willow Total Health,LA,STOPPED,Green,Green,Red,Green
99530097,Grow Healthcare Group,KY,STOPPED,Green,Green,Red,Green
99530094,Imaging Associates of Indiana PC,IN,STOPPED,Yellow,Green,Red,Green
99530093,Children's Hospital of Los Angeles Medical Group,CA,STOPPED,Red,Red,Red,Green
99530098,Gentle Heart Doula Care,KS,STOPPED,Green,Green,Red,Green
99530096,Synchrony Rehab,CO,STOPPED,Green,Green,Red,Green
99525763,Tallahassee Orthopedic Clinic,FL,STOPPED,Green,Green,Red,Green
99516004,Improved Dynamics Ab A of Ky,AR,STOPPED,Green,Green,Green,Green
99393126,Missouri Baptist Medical Center,MO,STOPPED,Green,Green,Red,Green
99306290,La Salle Associates,CA,STOPPED,Yellow,Green,Red,Green
99276249,Medstar Medical Group II,DC,STOPPED,Green,Green,Red,Green
99276250,Clinicas Del Camino Real,CA,STOPPED,Green,Green,Red,Green
99267669,Serenity Tms Centersllc,CO,STOPPED,Green,Green,Red,Green
99261073,Preferred Ipa of Ca,CA,STOPPED,Yellow,Green,Red,Green
99248829,Methodist Health Partners,IA,STOPPED,Yellow,Green,Red,Green
99237365,Kalman A Canant,NY,STOPPED,Green,Green,Green,Green
99237361,Developmental Svcs And Care,FL,STOPPED,Green,Green,Red,Green
99231816,Simpson Speech And Language Therapy Services,CA,STOPPED,Red,Green,Red,Green
99226274,Optum Health Plan of California,CA,STOPPED,Yellow,Green,Red,Green
99224004,Wu Dept of Pediatrics,MO,STOPPED,Red,Green,Red,Green
99224002,Uci Department Of Medicine,CA,STOPPED,Yellow,Green,Red,Green
99224030,OBGYN University Associates,CA,STOPPED,Yellow,Green,Red,Green
99224027,Sanford Medical Center,IA,STOPPED,Red,Green,Red,Green
99224008,University Surgeons of Orange,CA,STOPPED,Yellow,Green,Red,Green
99224013,Optum Health Plan of California,CA,STOPPED,Yellow,Green,Red,Green
99224014,Optum Health Plan of California,CA,STOPPED,Yellow,Green,Red,Green
99224017,Banner Hlth Phys Co,CO,STOPPED,Red,Green,Red,Green
99218552,Gastro Health,FL,STOPPED,Green,Green,Red,Green
99215342,Optum Health Plan of California,CA,STOPPED,Yellow,Green,Red,Green
99215328,Optum Health Plan of California,CA,STOPPED,Yellow,Green,Red,Green
99215333,University of Virginia Physicians G,VA,STOPPED,Red,Green,Red,Green
99213205,Phelps Health Medical Center,MO,STOPPED,Red,Green,Red,Green
99213204,Arthur M Cotliar MD PLLC,NY,STOPPED,Red,Red,Red,Green
99213202,Alpha Care Medical Group,CA,STOPPED,Green,Green,Red,Green
99213191,Alpha Care Medical Group,CA,STOPPED,Green,Green,Red,Green
99210484,Valley Oaks Medical Group,CT,STOPPED,Yellow,Green,Red,Green
99210492,Valley Medical Center Clinic Network,WA,STOPPED,Red,Green,Red,Green
99210489,Rebecca D Bui Van Od,CA,STOPPED,Green,Green,Green,Green
99210500,Autism Learning Partners,CA,STOPPED,Red,Yellow,Red,Green
99207840,Children's Therapy Services,KS,STOPPED,Red,Green,Red,Green
99199370,Hospital Physician Services Southeast Professional Corporation,GA,STOPPED,Red,Green,Red,Green
99199373,Cook Childrens Physician Network/Er,TX,STOPPED,Red,Green,Red,Green
99199377,Dorothy J Phillips Lcsw,TX,STOPPED,Red,Green,Yellow,Green
99199387,Ohio State University Hospital,OH,STOPPED,Red,Red,Green,Green
99199351,Nebraska Medicine,IA,STOPPED,Yellow,Green,Red,Green
99199333,La Salle Associates,CA,STOPPED,Yellow,Green,Red,Green
99199390,Blue Zones Health Marina,CA,STOPPED,Yellow,Green,Red,Green
99199393,La Salle Medical Associates,CA,STOPPED,Yellow,Yellow,Red,Green
99199394,Caravel Autism Health,IN,STOPPED,Green,Green,Red,Green
99196734,Pediatric Assoc,FL,STOPPED,Green,Green,Red,Green
99196740,Jason K. Goss Chiropractic A Profession Chiropractic Corporation,CA,STOPPED,Yellow,Green,Red,Green
99196741,"The Retina Group of Washington, PC",MD,STOPPED,Green,Green,Red,Green
99196750,La Salle Associates,CA,STOPPED,Yellow,Green,Red,Green
99196755,La Salle Associates,CA,STOPPED,Yellow,Green,Red,Green
99196757,California Cancer Associates For Research And Excellence,CA,STOPPED,Yellow,Green,Red,Green
99196762,Essen Medical Associates PC,NY,STOPPED,Red,Red,Red,Green
99196764,Preferred Ipa of Ca,CA,STOPPED,Red,Green,Red,Green
99194206,Marshall Medical Center,CA,STOPPED,Yellow,Green,Red,Green
99194211,Orange County Speech Services,CA,STOPPED,Red,Yellow,Red,Green
99194217,Beacon IPA,NY,STOPPED,Red,Green,Red,Green
99194223,Brazos Valley Community Action Agency,TX,STOPPED,Yellow,Green,Red,Green
99194193,7_NSLIJ_Northwell_JT Mather Readd NPI,NY,STOPPED,Green,Green,Red,Green
99191728,Grady Memorial Hospital Corporation,GA,STOPPED,Yellow,Green,Red,Green
99191718,Med Stop Urgent Care Center,CA,STOPPED,Yellow,Green,Red,Green
99191717,Safe Harbor Behavior Al Care of Nort,VA,STOPPED,Yellow,Green,Red,Green
99191708,Physicians Sleep Ctr,KY,STOPPED,Green,Green,Green,Green
99191705,Grady Memorial Hospital Corporation,GA,STOPPED,Yellow,Green,Red,Green
99189272,Alliance Healthcare Svcs,TN,STOPPED,Red,Green,Red,Green
99189277,Optum Health Plan of California,CA,STOPPED,Red,Green,Red,Green
99189260,Johnson Health Center,VA,STOPPED,Yellow,Green,Yellow,Green
99189258,Your Wellness Way,CT,STOPPED,Green,Green,Red,Green
99189256,"My Dialysis, LLC",NATIONAL,STOPPED,Yellow,Green,Yellow,Green
99189254,Phoenix Cardiovascular Institute,GA,STOPPED,Yellow,Green,Red,Green
99189251,Washington University Community Specialists,MO,STOPPED,Yellow,Green,Red,Green
99189244,Trustees of Columbia University In The City of New York,NY,STOPPED,Yellow,Red,Red,Green
99187404,Ssm Health St Agnes Hospital Fond Du Lac,WI,STOPPED,Green,Green,Red,Green
99187422,Commitment To Hope,OH,STOPPED,Yellow,Green,Red,Green
99187420,Childrens Hospital Los Angeles Medical Group,NV,STOPPED,Green,Green,Red,Green
99185158,Amvi Medical Group,CA,STOPPED,Green,Green,Red,Green
99185189,CAAP Clinically Integrated Network LLC,GA,STOPPED,Green,Green,Yellow,Green
99185182,Heritage Health Care Medical Group,CA,STOPPED,Yellow,Green,Red,Green
99182852,Lighthouse Louisiana,LA,STOPPED,Green,Green,Red,Green
99182838,New York University,NY,STOPPED,Red,Green,Red,Green
99182840,Olean Medical Practice,WNY,STOPPED,Yellow,Green,Red,Green
99179819,Tms Neurohealth West Professional Medical Corporation,CA,STOPPED,Green,Green,Red,Green
99179822,Rockford Health Physicians,WI,STOPPED,Yellow,Green,Red,Green
99179790,Obhg Virginia,VA,STOPPED,Green,Green,Red,Green
99179794,Nuestra Familia Medical Group,CA,STOPPED,Green,Green,Red,Green
99179796,"Martello, Angela M.",LA,STOPPED,Green,Green,Yellow,Green
99179797,Nyu Langone Hospitals,NY,STOPPED,Red,Green,Red,Green
99179798,New York University,NY,STOPPED,Red,Red,Red,Green
99177610,Amvi Medical Group,CA,STOPPED,Green,Green,Red,Green
99177581,North East Medical Services Taraval (Fqhc),CA,STOPPED,Red,Green,Red,Green
99177596,Scripps Clinic,CA,STOPPED,Green,Green,Red,Green
99177599,P3 Health Partners Medical Group,NV,STOPPED,Red,Green,Red,Green
99177605,Meriter Hospital,WI,STOPPED,Green,Green,Red,Green
99175462,Northeast Medical Group,CT,STOPPED,Green,Green,Red,Green
99175464,Centra Health Emergency Services,VA,STOPPED,Red,Green,Red,Green
99175450,Camden Clark Physician Corporation,WV,STOPPED,Green,Green,Red,Green
99175453,American Oncology Partners,GA,STOPPED,Red,Green,Red,Green
99175456,Hudson Headwaters Health Network,NY,STOPPED,Green,Green,Red,Green
99172771,Select Physical Therapy,GA,STOPPED,Yellow,Green,Red,Green
99172776,CHS Physicians Rework of RO-89499 Oct 2023,NY,STOPPED,Green,Green,Red,Green
99172777,Select Physical Therapy,GA,STOPPED,Yellow,Green,Red,Green
99170869,University Physicians Specialty Care Associates,MO,STOPPED,Red,Red,Red,Green
99168846,Prospect Health Source Medical Group,CA,STOPPED,Yellow,Green,Red,Green
99167400,Johnson City Medical Center,TN,STOPPED,Red,Green,Red,Green
99165370,Homeplace Clinic Inez,KY,STOPPED,Green,Green,Red,Green
99165365,New U Therapy Ctr,CA,STOPPED,Green,Yellow,Red,Green
99163419,New York University,NY,STOPPED,Green,Yellow,Red,Green
99161415,Greystone OBGYN,GA,STOPPED,Green,Green,Red,Green
99157254,Tallahassee Orthopedic Clinic,FL,STOPPED,Yellow,Green,Red,Green
99157259,Wisconsin Luna Care Physical Therapy,WI,STOPPED,Green,Green,Red,Green
99157263,Ipany,NY,STOPPED,Yellow,Green,Red,Green
99155628,Connecticut Gi PC,CT,STOPPED,Yellow,Green,Red,Green
99155625,Hospital Development Company,WV,STOPPED,Yellow,Green,Red,Green
99155622,Atrium Medical Group,OH,STOPPED,Green,Green,Green,Green
99155621,Medstar Medical Group II,DC,STOPPED,Yellow,Green,Red,Green
99155620,Evolution Physical Therapy,CO,STOPPED,Yellow,Green,Red,Green
99155618,Everside Health,CO,STOPPED,Red,Green,Red,Green
99153836,Sechoir Blow Dry Bar,VA,STOPPED,Green,Green,Red,Green
99152078,Bloom Bilingual Speech Therapy,TX,STOPPED,Yellow,Green,Red,Green
99152077,Radiology Physicians,OH,STOPPED,Yellow,Green,Red,Green
99152075,Medstar Medical Group II,DC,STOPPED,Green,Green,Red,Green
99150123,Cloud Health Medical Group,NY,STOPPED,Yellow,Green,Red,Green
99150124,Childrens Hospital Los Angeles Medical Group,NV,STOPPED,Red,Green,Red,Green
99150125,East River Medical Associates of New Jersey PC,VA,STOPPED,Green,Green,Red,Green
99148440,James Cole Physiatry,MO,STOPPED,Green,Green,Red,Green
99148441,X-Ray Professional Association,NH,STOPPED,Green,Green,Red,Green
99146716,Visavis Health Care Medical Group of Me PLLC,ME,STOPPED,Green,Green,Red,Green
99145045,Post Acute Telehealth PC,IN,STOPPED,Yellow,Green,Red,Green
99145044,Lighthouse Louisiana,LA,STOPPED,Green,Green,Red,Green
99145043,Adventhealth Medical Group Manchester,KY,STOPPED,Green,Green,Red,Green
99145046,Theoria Medical,KS,STOPPED,Green,Green,Red,Green
99143302,Chenal Family Therapy Plc,AR,STOPPED,Green,Green,Red,Green
99143300,Blooming Flowers Speech And Language Therapy Center,CA,STOPPED,Red,Red,Red,Green
99117572,"Washington University, Dept of Emergency Medicine",MO,STOPPED,Red,Red,Red,Green
99104037,Iu Health Medical Group,IN,STOPPED,Green,Green,Red,Green
99095608,Justin R Chernow,CA,STOPPED,Green,Green,Red,Green
99091358,Independent Medical Specialists,CA,STOPPED,Red,Green,Red,Green
99091357,Treetop Therapy Ga,GA,STOPPED,Yellow,Green,Red,Green
99085097,Rainier Internal Medicine,WA,STOPPED,Green,Green,Red,Green
99085096,Iu Health Medical Group,IN,STOPPED,Red,Green,Red,Green
99083676,Optimal Womens Care LLC Dba Alpenglow Gynecology,CO,STOPPED,Red,Green,Red,Green
99079291,Optum Health Plan of California,CA,STOPPED,Red,Red,Red,Green
99079286,Texas Tech University Health Sciences Center El Paso,TX,STOPPED,Red,Green,Red,Green
99079285,Children's Therapy Services,KS,STOPPED,Red,Green,Red,Green
99077035,Optum Health Plan of California,CA,STOPPED,Yellow,Green,Red,Green
99077033,P3 Health Partners Medical Group,NV,STOPPED,Red,Green,Red,Green
99077034,Baxter Regional Behavioral Health,AR,STOPPED,Yellow,Green,Red,Green
99074720,Mercy Clinic-Lebanon-Ob/Gyn,MO,STOPPED,Red,Green,Red,Green
99074717,Mercy Clinic-Lebanon-Ob/Gyn,MO,STOPPED,Green,Red,Green,Green
99074716,Aspirus Network,WI,STOPPED,Red,Red,Red,Green
99074728,Mercy Clinic-Lebanon-Ob/Gyn,MO,STOPPED,Green,Green,Red,Green
99073038,Marshfield Medical Center,WI,STOPPED,Red,Red,Red,Green
99073040,Baptist Memorial Med Grp,TN,STOPPED,Red,Green,Red,Green
99073041,Marshfield Medical Center,WI,STOPPED,Red,Red,Red,Green
99071008,Virginia Internal Medicine,VA,STOPPED,Red,Green,Red,Green
99066338,North East Medical Services Taraval (Fqhc),CA,STOPPED,Red,Green,Red,Green
99064365,Gentry Chiropractic,OH,STOPPED,Yellow,Green,Red,Green
99062381,Beacon Medical Group Specialists Main Suite 100,IN,STOPPED,Green,Green,Red,Green
99060294,St Elizabeth Physicians,KY,STOPPED,Red,Green,Red,Green
99060301,Complex Care Medical Services,TX,STOPPED,Green,Green,Red,Green
99060300,Camden Clark Physician Corporation,WV,STOPPED,Red,Green,Red,Green
99060295,Clarksville Emergency Group,IN,STOPPED,Red,Green,Red,Green
99056511,Family Hospice Macon ,GA,STOPPED,Yellow,Green,Red,Green
99056501,Anesthesiology Consultants Enterprises PLLC,KY,STOPPED,Yellow,Green,Red,Green
99056513,Sea Mar Community Health Center,WA,STOPPED,Green,Green,Red,Green
99056512,Sea Mar Community Health Center,WA,STOPPED,Red,Green,Red,Green
99054735,Anesthesiology Consultants Enterprises PLLC,KY,STOPPED,Yellow,Green,Red,Green
99054732,Mmc Hematology Oncology Fpp,NY,STOPPED,Red,Green,Green,Green
99051182,"The Retina Group of Washington, PC",MD,STOPPED,Green,Green,Red,Green
99051180,Kootenai Health,WA,STOPPED,Yellow,Green,Red,Green
99051179,La Salle Associates,VA,STOPPED,Green,Green,Red,Green
99049377,La Salle Associates,CA,STOPPED,Green,Green,Red,Green
99049371,Childrens Hospital Los Angeles Medical Group,NV,STOPPED,Yellow,Green,Red,Green
99047627,Trustees of Columbia University In The City of New York,NY,STOPPED,Red,Red,Red,Green
99047628,Atrium Medical Group,OH,STOPPED,Green,Green,Yellow,Green
99047615,Trustees of Columbia University In The City of New York,NY,STOPPED,Red,Red,Red,Green
99045808,Mountain Spring Podiatry,VA,STOPPED,Green,Green,Red,Green
99045807,Mcv Physicians,VA,STOPPED,Red,Green,Red,Green
99045806,Mountain Spring Podiatry,VA,STOPPED,Green,Green,Red,Green
99045792,Prevea Clinic,WI,STOPPED,Yellow,Green,Red,Green
99042260,CAAP Clinically Integrated Network LLC,GA,STOPPED,Red,Green,Red,Green
99041042,Pain Management & Injury Relief Medical Center,NATIONAL,STOPPED,Red,Red,Red,Green
99041043,Upstate Chiro,NY,STOPPED,Red,Green,Red,Green
99041049,Centra Medical Group,VA,STOPPED,Red,Green,Red,Green
99041048,Parkview Wabash Rural Health Clinic Cass Street,IN,STOPPED,Yellow,Green,Green,Green
99039083,Maimonides Chiropractic,VA,STOPPED,Yellow,Green,Red,Green
99039071,CHS Physicians Rework of RO-89499 Oct 2023,NY,STOPPED,Red,Green,Red,Green
99039074,Dartmouth Hitchcock,NH,STOPPED,Red,Green,Red,Green
99037516,Advanced Pain Care,TX,STOPPED,Red,Green,Red,Green
99037527,Nemours Childrens Health,MD,STOPPED,Red,Green,Red,Green
99035610,Douglas R Mccoy Cnp,GA,STOPPED,Yellow,Red,Red,Green
99034435,Swope Health Services,MO,STOPPED,Green,Green,Red,Green
99032524,Rebecca D Bui Van Od,CA,STOPPED,Red,Red,Red,Green
99032522,Lahey Clinic,NH,STOPPED,Red,Green,Red,Green
99031062,Professional Care Ipa Medical Group,CA,STOPPED,Red,Green,Green,Green
99031063,Radiology Physicians,OH,STOPPED,Yellow,Green,Red,Green
99029613,Privia Medical Group,VA,STOPPED,Red,Red,Red,Green
99029615,Lahey Clinic,NH,STOPPED,Red,Green,Red,Green
99024494,Englewood Health Physician Network,NJ,STOPPED,Green,Green,Green,Green
99022602,Ohiohealth Physician Group,OH,STOPPED,Red,Green,Red,Green
99021824,Barona Acupuncture Herb Clinic,CA,STOPPED,Red,Yellow,Red,Green
99021822,"The Retina Group of Washington, PC",MD,STOPPED,Green,Green,Red,Green
99020092,Elizabeth T Rieger Msw Lisws,OH,STOPPED,Green,Green,Green,Green
99017987,Intergrated Health Partners,CA,STOPPED,Yellow,Green,Red,Green
99016698,Iu Health Medical Group,IN,STOPPED,Yellow,Green,Red,Green
99015443,Digestive Associates,NV,STOPPED,Green,Green,Yellow,Green
99015437,Tallahassee Orthopedic Clinic,FL,STOPPED,Yellow,Green,Red,Green
99014191,Healingquest,CO,STOPPED,Green,Green,Red,Green
99013068,Tran Urgent Care & Wellness Ctr,WA,STOPPED,Green,Green,Red,Green
99013075,Pediatric Medical Urgent Care,TN,STOPPED,Green,Green,Red,Green
99013066,Radiology Physicians,OH,STOPPED,Yellow,Green,Red,Green
99013074,Richmond Gastroenterology Associates,VA,STOPPED,Green,Green,Red,Green
99011740,Childrens Hospital Los Angeles Medical Group,NV,STOPPED,Green,Green,Red,Green
99010564,X-Ray Professional Association,NH,STOPPED,Green,Green,Red,Green
99004073,Marjorie Nolan Cohn,ME,STOPPED,Green,Green,Red,Green
99007451,Fast Pace Kentucky,KY,STOPPED,Green,Green,Red,Green
